Nonsense,practice,period,drug,change
YAY Y03114 201206 fluvastatin sodium -16
YAY Y03114 201206 pravastatin sodium -16
YAY J83615 201206 atorvastatin 15
YAY J83615 201206 rosuvastatin calcium -12
YAY Y01264 201204 simvastatin 25
YAY Y02989 201205 atorvastatin 16
YAY Y02989 201205 simvastatin -17
YAY Y02989 201204 simvastatin -25
YAY Y02989 201206 atorvastatin -33
YAY Y02989 201206 pravastatin sodium -33
YAY Y02989 201206 simvastatin 17
YAY Y02986 201205 atorvastatin 14
YAY Y02986 201204 atorvastatin -24
YAY Y02986 201204 pravastatin sodium -24
YAY Y01986 201205 atorvastatin -16
YAY Y01986 201205 simvastatin 15
YAY Y01986 201204 simvastatin -25
YAY F85708 201206 atorvastatin -11
YAY F85708 201206 simvastatin 11
YAY Y00833 201204 simvastatin 29
YAY F85632 201205 simvastatin -17
YAY F85632 201204 simvastatin 12
YAY F85632 201206 simvastatin 11
YAY Y00827 201205 atorvastatin 31
YAY Y00827 201204 simvastatin 31
YAY Y00827 201206 atorvastatin 29
YAY Y00827 201206 simvastatin -29
YAY Y03357 201205 simvastatin -29
YAY Y03357 201204 rosuvastatin calcium -29
YAY Y03357 201206 atorvastatin -29
YAY Y03357 201206 simvastatin -50
YAY Y03357 201206 rosuvastatin calcium -50
YAY Y02518 201206 pravastatin sodium 17
YAY Y02518 201206 simvastatin 17
YAY Y02514 201205 atorvastatin 13
YAY Y02514 201205 simvastatin -13
YAY Y02514 201206 atorvastatin -17
YAY Y02514 201203 simvastatin -15
YAY Y00825 201205 atorvastatin 26
YAY Y00825 201205 simvastatin -27
YAY Y00825 201204 simvastatin -40
YAY Y00825 201206 atorvastatin -16
YAY Y00825 201206 simvastatin 17
YAY Y00824 201206 atorvastatin -25
YAY Y03134 201203 atorvastatin -11
YAY Y03134 201203 simvastatin 13
YAY Y00443 201205 atorvastatin -25
YAY Y00443 201205 simvastatin 26
YAY Y00443 201204 atorvastatin 12
YAY Y00443 201204 simvastatin -12
